iso3c,Country,SPAM_short_name,SPAM_production,FAO_production,SPAM_full_name,per_diff,raw_diff
GEO,Georgia,rest,44845.870962917805,38838,rest of crops,0.14358492009959783,6007.870962917805
DEU,Germany,rest,50406.795937113464,50154,rest of crops,0.005027723473301702,252.79593711346388
GHA,Ghana,rest,230921.5025832504,250771,rest of crops,0.08241563781997636,-19849.497416749597
GIB,Gibraltar,rest,0,NA,rest of crops,NA,NA
GRC,Greece,rest,122425.02767673135,387954,rest of crops,1.0405167842886047,-265528.97232326865
GRL,Greenland,rest,0,NA,rest of crops,NA,NA
GRD,Grenada,rest,5016.309543609619,7265,rest of crops,0.36619717928377604,-2248.690456390381
GLP,Guadeloupe,rest,12.434210687875748,45,rest of crops,1.134020609740836,-32.56578931212425
GUM,Guam,rest,163.1624304652214,202,rest of crops,0.21271393930256766,-38.837569534778595
GTM,Guatemala,rest,369046.77201890945,407382,rest of crops,0.09874757186395693,-38335.227981090546
GGY,Guernsey,rest,0,NA,rest of crops,NA,NA
GIN,Guinea,rest,26634.800976648927,42383,rest of crops,0.4563518049112931,-15748.199023351073
GNB,Guinea-Bissau,rest,157907.6564054489,158116,rest of crops,0.0013185316372884934,-208.34359455108643
GUY,Guyana,rest,495.46261712908745,0,rest of crops,2,495.46261712908745
GUY,Guyana,rest,495.46261712908745,2217,rest of crops,1.2693538130254598,-1721.5373828709126
HTI,Haiti,rest,0,275,rest of crops,2,-275
HND,Honduras,rest,3090.731148123741,3912,rest of crops,0.23455672779792594,-821.2688518762589
HKG,Hong Kong,rest,0,999,rest of crops,2,-999
HUN,Hungary,rest,42911.79048883915,37996,rest of crops,0.12151587527327816,4915.7904888391495
ISL,Iceland,rest,0,NA,rest of crops,NA,NA
IND,India,rest,6434684.063897006,12798347,rest of crops,0.6617431142248241,-6363662.936102994
IDN,Indonesia,rest,4560320.825154588,4698890,rest of crops,0.029931098332691627,-138569.17484541237
IRN,Iran,rest,1452067.1797092706,1174368,rest of crops,0.21146471221118054,277699.1797092706
IRQ,Iraq,rest,3454.736327275634,15100,rest of crops,1.2552335390081206,-11645.263672724366
IRL,Ireland,rest,20.40697678923607,45,rest of crops,0.7519999981045193,-24.59302321076393
IMN,Isle of Man,rest,0,NA,rest of crops,NA,NA
ISR,Israel,rest,18650.645768389106,23700,rest of crops,0.23845465116282957,-5049.354231610894
ITA,Italy,rest,275245.3341958523,266585,rest of crops,0.03196695957861185,8660.33419585228
JAM,Jamaica,rest,18125.09034153819,17586,rest of crops,0.030191760396133034,539.0903415381908
JPN,Japan,rest,65286.33723384142,68018,rest of crops,0.04098385428175108,-2731.662766158581
JEY,Jersey,rest,0,NA,rest of crops,NA,NA
JOR,Jordan,rest,4206.523176193237,4465,rest of crops,0.05961509150235194,-258.4768238067627
KAZ,Kazakhstan,rest,2289.1891499236226,96613,rest of crops,1.9074160372141615,-94323.81085007638
KEN,Kenya,rest,60576.43607670069,62534,rest of crops,0.031801754354597596,-1957.5639232993126
KIR,Kiribati,rest,30.468799740076065,278,rest of crops,1.60490267066556,-247.53120025992393
XKO,Kosovo,rest,455.4999994933605,NA,rest of crops,NA,NA
KWT,Kuwait,rest,353.68855053186417,454,rest of crops,0.24839141127376532,-100.31144946813583
KGZ,Kyrgyzstan,rest,13253.446832947433,35161,rest of crops,0.9050006599329291,-21907.553167052567
LAO,Laos,rest,16982.142232470214,18041,rest of crops,0.06046617750637524,-1058.8577675297856
LVA,Latvia,rest,50.80000001937151,0,rest of crops,2,50.80000001937151
LBN,Lebanon,rest,39059.06506037712,35903,rest of crops,0.08420432542340218,3156.065060377121
LSO,Lesotho,rest,0.4000000059604645,NA,rest of crops,NA,NA
LBR,Liberia,rest,75949.57691380382,76931,rest of crops,0.012839081405998671,-981.4230861961842
LBY,Libya,rest,31377.368824720383,31947,rest of crops,0.017990899423137918,-569.6311752796173
LIE,Liechtenstein,rest,0,NA,rest of crops,NA,NA
LTU,Lithuania,rest,8372.744281768799,7248,rest of crops,0.1440064905334254,1124.7442817687988
LUX,Luxembourg,rest,23.125000178813934,25,rest of crops,0.07792207020132114,-1.8749998211860657
MAC,Macao,rest,0,216,rest of crops,2,-216
MKD,Macedonia,rest,10152.66786172986,10145,rest of crops,7.555411569540595e-4,7.667861729860306
MDG,Madagascar,rest,46781.58427336812,52743,rest of crops,0.11979785236293825,-5961.41572663188
MWI,Malawi,rest,9260.06478420645,18553,rest of crops,0.6682424456200534,-9292.93521579355
MYS,Malaysia,rest,728604.703382656,735895,rest of crops,0.009956023344361383,-7290.296617344022
MDV,Maldives,rest,0,2173,rest of crops,2,-2173
MLI,Mali,rest,27742.710401833057,467867,rest of crops,1.7760922772934398,-440124.28959816694
MLT,Malta,rest,0,NA,rest of crops,NA,NA
MHL,Marshall Islands,rest,0,NA,rest of crops,NA,NA
MTQ,Martinique,rest,230.42313396930695,262,rest of crops,0.1282509445734581,-31.576866030693054
MRT,Mauritania,rest,10.30000001937151,NA,rest of crops,NA,NA
MUS,Mauritius,rest,608.0986685752869,932,rest of crops,0.4206241301725785,-323.90133142471313
MYT,Mayotte,rest,0,NA,rest of crops,NA,NA
MEX,Mexico,rest,440176.0405410528,650188,rest of crops,0.385214390149434,-210011.95945894718
FSM,Micronesia,rest,0,NA,rest of crops,NA,NA
MDA,Moldova,rest,15379.68290721625,15306,rest of crops,0.004802429031092095,73.6829072162509
MCO,Monaco,rest,0,NA,rest of crops,NA,NA
MNG,Mongolia,rest,5013.293215572834,5157,rest of crops,0.02826010644552922,-143.70678442716599
MNE,Montenegro,rest,732.3895132094622,694,rest of crops,0.05382753147572356,38.389513209462166
MSR,Montserrat,rest,0,4,rest of crops,2,-4
MAR,Morocco,rest,284469.6840527952,284510,rest of crops,1.4171313435186686e-4,-40.31594720482826
MOZ,Mozambique,rest,92265.35635197163,117179,rest of crops,0.23790226752313107,-24913.643648028374
MMR,Myanmar,rest,910857.3330094069,1079010,rest of crops,0.16900892255594221,-168152.66699059308
NAM,Namibia,rest,0,0,rest of crops,NaN,0
NRU,Nauru,rest,0,NA,rest of crops,NA,NA
NPL,Nepal,rest,352897.0923396051,364349,rest of crops,0.03193299421970947,-11451.907660394907
NLD,Netherlands,rest,392.50630467385054,338,rest of crops,0.1492288412163287,54.506304673850536
NCL,New Caledonia,rest,0,0,rest of crops,NaN,0
NZL,New Zealand,rest,825.0152072310448,888,rest of crops,0.07353675846318403,-62.98479276895523
NIC,Nicaragua,rest,0.5097674503922462,822,rest of crops,1.997520917219148,-821.4902325496078
NER,Niger,rest,6536.790689751506,19044,rest of crops,0.9778594776008458,-12507.209310248494
NGA,Nigeria,rest,866645.1761252396,915897,rest of crops,0.05526020594005854,-49251.82387476042
NIU,Niue,rest,0,NA,rest of crops,NA,NA
NFK,Norfolk Island,rest,0,NA,rest of crops,NA,NA
PRK,North Korea,rest,27117.013930022717,41489,rest of crops,0.41897161040828085,-14371.986069977283
MNP,Northern Mariana Islands,rest,0,NA,rest of crops,NA,NA
NOR,Norway,rest,0,NA,rest of crops,NA,NA
OMN,Oman,rest,19.40000020712614,NA,rest of crops,NA,NA
PAK,Pakistan,rest,242706.7545471862,2076666,rest of crops,1.5814269110967976,-1833959.2454528138
PLW,Palau,rest,0,NA,rest of crops,NA,NA
PSE,Palestina,rest,0,7031,rest of crops,2,-7031
PAN,Panama,rest,0,NA,rest of crops,NA,NA
PNG,Papua New Guinea,rest,15083.086629725993,15231,rest of crops,0.00975872188271465,-147.91337027400732
PRY,Paraguay,rest,102862.3453168273,109051,rest of crops,0.058407408687925454,-6188.654683172703
PER,Peru,rest,132339.7866345197,64009,rest of crops,0.696014350847092,68330.7866345197
PHL,Philippines,rest,312273.73596665263,615893,rest of crops,0.654234314305907,-303619.26403334737
PCN,Pitcairn Islands,rest,0,NA,rest of crops,NA,NA
POL,Poland,rest,22655.998089164495,14744,rest of crops,0.4231015237114012,7911.9980891644955
PRT,Portugal,rest,47096.12738753855,40148,rest of crops,0.15928011650973273,6948.127387538552
PRI,Puerto Rico,rest,0,110,rest of crops,2,-110
QAT,Qatar,rest,0,NA,rest of crops,NA,NA
COG,Republic of Congo,rest,2738.490516319871,2527,rest of crops,0.0803307937463288,211.49051631987095
REU,Reunion,rest,0,975,rest of crops,2,-975
ROU,Romania,rest,101757.9980211705,89762,rest of crops,0.1252714927434833,11995.998021170497
RUS,Russia,rest,136267.44311499596,110233,rest of crops,0.21123242446140772,26034.443114995956
RWA,Rwanda,rest,2959.327815204859,3814,rest of crops,0.2523640396900801,-854.6721847951412
BLM,Saint-Barthélemy,rest,0,NA,rest of crops,NA,NA
MAF,Saint-Martin,rest,0,NA,rest of crops,NA,NA
SHN,Saint Helena,rest,0,NA,rest of crops,NA,NA
KNA,Saint Kitts and Nevis,rest,0,1,rest of crops,2,-1
LCA,Saint Lucia,rest,257.26409673690796,327,rest of crops,0.2387136353322558,-69.73590326309204
SPM,Saint Pierre and Miquelon,rest,0,NA,rest of crops,NA,NA
VCT,Saint Vincent and the Grenadines,rest,156.2183176279068,437,rest of crops,0.9466386118852523,-280.7816823720932
WSM,Samoa,rest,0,111,rest of crops,2,-111
SMR,San Marino,rest,0,NA,rest of crops,NA,NA
STP,São Tomé and Príncipe,rest,26.94193485379219,58,rest of crops,0.7312775532996053,-31.05806514620781
SAU,Saudi Arabia,rest,0,NA,rest of crops,NA,NA
SEN,Senegal,rest,14470.295150578022,25679,rest of crops,0.55835126406998,-11208.704849421978
SRB,Serbia,rest,28088.399953059852,22998,rest of crops,0.1992859139707283,5090.399953059852
SYC,Seychelles,rest,0,30,rest of crops,2,-30
SLE,Sierra Leone,rest,14974.550026662648,14672,rest of crops,0.02041047112669428,302.5500266626477
SGP,Singapore,rest,0,0,rest of crops,NaN,0
SXM,Sint Maarten,rest,0,NA,rest of crops,NA,NA
SVK,Slovakia,rest,512.2672271132469,433,rest of crops,0.16771390108450332,79.26722711324692
SVN,Slovenia,rest,4798.397302746773,4653,rest of crops,0.030767366578594104,145.39730274677277
SLB,Solomon Islands,rest,496.47199788689613,542,rest of crops,0.08768267648187947,-45.52800211310387
SOM,Somalia,rest,0,2000,rest of crops,2,-2000
ZAF,South Africa,rest,39364.903067708015,48780,rest of crops,0.2136277108401794,-9415.096932291985
KOR,South Korea,rest,82102.26455828547,84728,rest of crops,0.03147792696566962,-2625.735441714525
SSD,South Sudan,rest,4287.959410130978,6537,rest of crops,0.41552868785155284,-2249.0405898690224
ESP,Spain,rest,292789.07064929605,320929,rest of crops,0.09170311482252012,-28139.929350703955
LKA,Sri Lanka,rest,229582.7370793149,234877,rest of crops,0.022797510733555883,-5294.2629206851125
SDN,Sudan,rest,281.6999996006489,69111,rest of crops,1.9837619807500058,-68829.30000039935
SUR,Suriname,rest,0,NA,rest of crops,NA,NA
SJM,Svalbard and Jan Mayen,rest,0,NA,rest of crops,NA,NA
SWZ,Swaziland,rest,880.4377412199974,NA,rest of crops,NA,NA
SWE,Sweden,rest,0,NA,rest of crops,NA,NA
CHE,Switzerland,rest,2509.7128244116902,2755,rest of crops,0.09318159746565838,-245.28717558830976
SYR,Syria,rest,90728.72155148908,150480,rest of crops,0.49543215572125354,-59751.278448510915
TWN,Taiwan,rest,138110.65749191493,123409,rest of crops,0.11243252329794322,14701.657491914928
TJK,Tajikistan,rest,5301.438613183796,88876,rest of crops,1.7748319049126633,-83574.5613868162
TZA,Tanzania,rest,176510.81941646338,274590,rest of crops,0.43484372611164945,-98079.18058353662
THA,Thailand,rest,5176746.6625318825,5027926,rest of crops,0.029167160467243956,148820.66253188252
TLS,Timor-Leste,rest,383.52323035895824,489,rest of crops,0.24177412353284472,-105.47676964104176
TGO,Togo,rest,17547.029846414924,50439,rest of crops,0.967609675925783,-32891.970153585076
TKL,Tokelau,rest,0,NA,rest of crops,NA,NA
TON,Tonga,rest,69.20344758033752,427,rest of crops,1.4421365033411366,-357.7965524196625
TTO,Trinidad and Tobago,rest,1115.7425764799118,1146,rest of crops,0.02675585085123142,-30.257423520088196
TUN,Tunisia,rest,106729.31911309808,98587,rest of crops,0.07931487519618842,8142.319113098085
TUR,Turkey,rest,1057867.8882282302,1986912,rest of crops,0.6102537102032584,-929044.1117717698
TKM,Turkmenistan,rest,705.3300181701779,199565,rest of crops,1.9859124410868811,-198859.66998182982
TCA,Turks and Caicos Islands,rest,0,NA,rest of crops,NA,NA
TUV,Tuvalu,rest,0,NA,rest of crops,NA,NA
UGA,Uganda,rest,6369.9883016347885,33552,rest of crops,1.3617564081722913,-27182.01169836521
UKR,Ukraine,rest,109352.52579760551,110121,rest of crops,0.0070028874744843565,-768.4742023944855
ARE,United Arab Emirates,rest,657.7806079238653,896,rest of crops,0.30663195416557465,-238.21939207613468
GBR,United Kingdom,rest,663.5944633260369,750,rest of crops,0.1222493988419565,-86.40553667396307
USA,United States,rest,2333909.1253929883,6348823,rest of crops,0.9248042705049577,-4014913.8746070117
URY,Uruguay,rest,2.299999952316284,0,rest of crops,2,2.299999952316284
UZB,Uzbekistan,rest,42271.934853062034,1047279,rest of crops,1.8448096972767487,-1005007.065146938
VUT,Vanuatu,rest,120.5975193977356,127,rest of crops,0.05171683963424198,-6.402480602264404
VEN,Venezuela,rest,26.879999704658985,1200,rest of crops,1.9123630682344495,-1173.120000295341
VNM,Vietnam,rest,2483801.9247585386,2610743,rest of crops,0.04983411751834847,-126941.0752414614
VIR,"Virgin Islands, U.S.",rest,0,NA,rest of crops,NA,NA
WLF,Wallis and Futuna,rest,0.9000000208616257,5,rest of crops,1.3898304964885806,-4.099999979138374
ESH,Western Sahara,rest,0,NA,rest of crops,NA,NA
YEM,Yemen,rest,75.81539972126484,4264,rest of crops,1.9301210832828195,-4188.184600278735
ZMB,Zambia,rest,4594.803492471576,40758,rest of crops,1.5947502126756685,-36163.196507528424
ZWE,Zimbabwe,rest,3682.2054618988186,20131,rest of crops,1.381485122985168,-16448.79453810118
XMI,Madeira Island,rest,0,NA,rest of crops,NA,NA
COD,Democratic Republic of the Congo,rest,53334.28929775953,61095,rest of crops,0.13564203273247835,-7760.710702240467
AFG,Afghanistan,rice,351835.7385648787,356565,rice,0.013351938183187452,-4729.261435121298
ALA,Åland,rice,0,NA,rice,NA,NA
ALB,Albania,rice,0,0,rice,NaN,0
DZA,Algeria,rice,382.7282136231661,304,rice,0.22928492542281728,78.72821362316608
ASM,American Samoa,rice,0,NA,rice,NA,NA
AND,Andorra,rice,0.30000001192092896,NA,rice,NA,NA
AGO,Angola,rice,63317.01391270757,61000,rice,0.03727589393893452,2317.013912707567
AIA,Anguilla,rice,0,NA,rice,NA,NA
ATG,Antigua and Barbuda,rice,0,NA,rice,NA,NA
ARG,Argentina,rice,1616019.071737349,1404980,rice,0.13971475444114081,211039.07173734903
ARM,Armenia,rice,0,0,rice,NaN,0
ABW,Aruba,rice,0,NA,rice,NA,NA
AUS,Australia,rice,457293.0498429984,273942,rice,0.5014832094888373,183351.04984299839
AUT,Austria,rice,0,NA,rice,NA,NA
AZE,Azerbaijan,rice,5533.102912664413,5406,rice,0.023238269843364197,127.10291266441345
BHS,Bahamas,rice,0,NA,rice,NA,NA
BHR,Bahrain,rice,0,NA,rice,NA,NA
BGD,Bangladesh,rice,49815890.425904125,50452866,rice,0.012705364997053346,-636975.574095875
BRB,Barbados,rice,0,NA,rice,NA,NA
BLR,Belarus,rice,0.9000000357627869,NA,rice,NA,NA
BEL,Belgium,rice,0,NA,rice,NA,NA
BLZ,Belize,rice,14948.793165683746,16203,rice,0.08052228824489406,-1254.2068343162537
BEN,Benin,rice,344924.1007449329,281428,rice,0.20274890327474188,63496.10074493289
BMU,Bermuda,rice,0,NA,rice,NA,NA
BTN,Bhutan,rice,133566.40912538767,83332,rice,0.46320680108213663,50234.40912538767
BOL,Bolivia,rice,394842.79716445506,406954,rice,0.030210155187389297,-12111.202835544944
BES,"Bonaire, Sint Eustatius and Saba",rice,0,NA,rice,NA,NA
BIH,Bosnia and Herzegovina,rice,0,NA,rice,NA,NA
BWA,Botswana,rice,0,NA,rice,NA,NA
BRA,Brazil,rice,11736642.744621694,10622189,rice,0.09968801208853592,1114453.744621694
IOT,British Indian Ocean Territory,rice,0,NA,rice,NA,NA
VGB,British Virgin Islands,rice,0,NA,rice,NA,NA
BRN,Brunei,rice,1878.7448388636112,1579,rice,0.17337591570933988,299.7448388636112
BGR,Bulgaria,rice,59921.45342838764,64773,rice,0.07781495388483521,-4851.546571612358
BFA,Burkina Faso,rice,347759.0041645467,384690,rice,0.10084250405276439,-36930.99583545327
BDI,Burundi,rice,157961.25262771547,146633,rice,0.07438257636174908,11328.252627715468
KHM,Cambodia,rice,9815563.801512942,9952000,rice,0.013804047869228673,-136436.19848705828
CMR,Cameroon,rice,367781.5468610525,359320,rice,0.023274732112953396,8461.546861052513
CAN,Canada,rice,0,NA,rice,NA,NA
CPV,Cape Verde,rice,0,NA,rice,NA,NA
CYM,Cayman Islands,rice,0,NA,rice,NA,NA
CAF,Central African Republic,rice,11798.49026279524,11608,rice,0.016276704508580268,190.4902627952397
TCD,Chad,rice,225462.41340988874,257701,rice,0.13344796271965173,-32238.586590111256
CHL,Chile,rice,214992.96524596214,174008,rice,0.2107190927922129,40984.96524596214
CHN,China,rice,212880598.98235247,211094000,rice,0.008427858587003845,1786598.9823524654
CXR,Christmas Island,rice,67250.10040283203,NA,rice,NA,NA
CCK,Cocos Islands,rice,0,NA,rice,NA,NA
COL,Colombia,rice,3323128.5493049175,3059204,rice,0.08270473130819883,263924.54930491745
COM,Comoros,rice,0,32387,rice,2,-32387
COK,Cook Islands,rice,0,NA,rice,NA,NA
CRI,Costa Rica,rice,202720.21721220016,204338,rice,0.00794865559466882,-1617.7827877998352
CIV,Côte d'Ivoire,rice,1572230.3065788448,2055000,rice,0.2661919164854449,-482769.6934211552
HRV,Croatia,rice,0,NA,rice,NA,NA
CUB,Cuba,rice,596646.7368240356,514045,rice,0.14873926596452577,82601.73682403564
CUW,Curaçao,rice,0,NA,rice,NA,NA
CYP,Cyprus,rice,0,NA,rice,NA,NA
CZE,Czech Republic,rice,0,NA,rice,NA,NA
DNK,Denmark,rice,0,NA,rice,NA,NA
DJI,Djibouti,rice,0,NA,rice,NA,NA
DMA,Dominica,rice,0,NA,rice,NA,NA
DOM,Dominican Republic,rice,537194.902795136,556870,rice,0.03596696531366237,-19675.097204864025
ECU,Ecuador,rice,1427656.3594232798,1534537,rice,0.0721631761388657,-106880.64057672024
EGY,Egypt,rice,6308007.861604683,5308873,rice,0.17201430805870704,999134.8616046831
SLV,El Salvador,rice,26761.39251756668,27617,rice,0.03146865667854816,-855.6074824333191
GNQ,Equatorial Guinea,rice,0,NA,rice,NA,NA
ERI,Eritrea,rice,4.100000023841858,NA,rice,NA,NA
EST,Estonia,rice,0,NA,rice,NA,NA
ETH,Ethiopia,rice,141410.53490135074,136001,rice,0.03900007188435334,5409.534901350737
FLK,Falkland Islands,rice,0,NA,rice,NA,NA
FRO,Faroe Islands,rice,0,NA,rice,NA,NA
FJI,Fiji,rice,10247.44000685215,8649,rice,0.16917895712340844,1598.44000685215
FIN,Finland,rice,0,NA,rice,NA,NA
FRA,France,rice,84120.27861821651,80297,rice,0.04650701739315757,3823.2786182165146
GUF,French Guiana,rice,4491.393094837666,NA,rice,NA,NA
PYF,French Polynesia,rice,0,NA,rice,NA,NA
GAB,Gabon,rice,1771.0337484627962,1745,rice,0.014808588497865312,26.03374846279621
GMB,Gambia,rice,42005.688643455505,55737,rice,0.2809685623982248,-13731.311356544495
GEO,Georgia,rice,0,NA,rice,NA,NA
DEU,Germany,rice,0,NA,rice,NA,NA
GHA,Ghana,rice,626688.1477515697,687679,rice,0.09280641615664942,-60990.85224843025
GIB,Gibraltar,rice,0,NA,rice,NA,NA
GRC,Greece,rice,305833.7810617089,277482,rice,0.09720903147898752,28351.781061708927
GRL,Greenland,rice,0,NA,rice,NA,NA
GRD,Grenada,rice,0,NA,rice,NA,NA
GLP,Guadeloupe,rice,0,NA,rice,NA,NA
GUM,Guam,rice,0,NA,rice,NA,NA
GTM,Guatemala,rice,32581.96284762025,33747,rice,0.035129062851660446,-1165.0371523797512
GGY,Guernsey,rice,0,NA,rice,NA,NA
GIN,Guinea,rice,2127091.9615823925,2136242,rice,0.004292433339757127,-9150.038417607546
GNB,Guinea-Bissau,rice,167475.2936572358,186000,rice,0.10481471647479591,-18524.7063427642
GUY,Guyana,rice,543071.5483684242,3580,rice,1.9738041535915511,539491.5483684242
GUY,Guyana,rice,543071.5483684242,534450,rice,0.016002553974867356,8621.548368424177
HTI,Haiti,rice,148353.4453588724,154360,rice,0.03968475621561311,-6006.554641127586
HND,Honduras,rice,73931.43863847852,68181,rice,0.08092801296735362,5750.4386384785175
HKG,Hong Kong,rice,0,0,rice,NaN,0
HUN,Hungary,rice,16126.565084457397,10767,rice,0.3985760212620417,5359.5650844573975
ISL,Iceland,rice,0,NA,rice,NA,NA
IND,India,rice,165575441.73448157,163700000,rice,0.01139132468915721,1875441.734481573
IDN,Indonesia,rice,77561478.47146544,79354767,rice,0.022856633143961674,-1793288.5285345614
IRN,Iran,rice,2549556.600994304,2921046,rice,0.13581297202548637,-371489.3990056962
IRQ,Iraq,rice,218456.5714172423,181320,rice,0.18578663219602867,37136.57141724229
IRL,Ireland,rice,0,NA,rice,NA,NA
IMN,Isle of Man,rice,0,NA,rice,NA,NA
ISR,Israel,rice,0,NA,rice,NA,NA
ITA,Italy,rice,1613838.9000799954,1587346,rice,0.01655193367889081,26492.900079995394
JAM,Jamaica,rice,11.337878687307239,14,rice,0.21012977017893175,-2.6621213126927614
JPN,Japan,rice,9902057.152788043,10055000,rice,0.015327194389538593,-152942.84721195698
JEY,Jersey,rice,0,NA,rice,NA,NA
JOR,Jordan,rice,0,NA,rice,NA,NA
KAZ,Kazakhstan,rice,410435.0235694349,447830,rice,0.087140860698350045,-37394.97643056512
KEN,Kenya,rice,94675.02222818136,101510,rice,0.06967889489411608,-6834.977771818638
KIR,Kiribati,rice,0,NA,rice,NA,NA
XKO,Kosovo,rice,0,NA,rice,NA,NA
KWT,Kuwait,rice,0,NA,rice,NA,NA
KGZ,Kyrgyzstan,rice,32700.153671085835,34847,rice,0.06356585621262506,-2146.8463289141655
LAO,Laos,rice,4162505.2168342173,4148800,rice,0.0032979698077885383,13705.21683421731
LVA,Latvia,rice,0,NA,rice,NA,NA
LBN,Lebanon,rice,0,NA,rice,NA,NA
LSO,Lesotho,rice,7.1999998688697815,NA,rice,NA,NA
LBR,Liberia,rice,331497.19664266706,335180,rice,0.011048235565515808,-3682.803357332945
LBY,Libya,rice,0,NA,rice,NA,NA
LIE,Liechtenstein,rice,0,NA,rice,NA,NA
LTU,Lithuania,rice,0,NA,rice,NA,NA
LUX,Luxembourg,rice,0,NA,rice,NA,NA
MAC,Macao,rice,0,NA,rice,NA,NA
MKD,Macedonia,rice,23324.255599856377,24792,rice,0.06100825518717232,-1467.7444001436234
MDG,Madagascar,rice,3642133.4082241654,3815849,rice,0.046585143881345874,-173715.59177583456
MWI,Malawi,rice,94163.8289912194,83757,rice,0.1169826944964717,10406.828991219401
MYS,Malaysia,rice,2792752.7993753627,2739606,rice,0.019213070338591667,53146.799375362694
MDV,Maldives,rice,0,NA,rice,NA,NA
MLI,Mali,rice,4281661.980143607,2780905,rice,0.4249890965602116,1500756.9801436067
MLT,Malta,rice,0,NA,rice,NA,NA
MHL,Marshall Islands,rice,0,NA,rice,NA,NA
MTQ,Martinique,rice,0,NA,rice,NA,NA
MRT,Mauritania,rice,205610.203318879,225852,rice,0.09382882915545197,-20241.79668112099
MUS,Mauritius,rice,528.9025689959526,352,rice,0.4016393531411427,176.9025689959526
MYT,Mayotte,rice,0,NA,rice,NA,NA
MEX,Mexico,rice,255230.2284078896,254043,rice,0.004662441855037877,1187.2284078896046
FSM,Micronesia,rice,31.182480812072754,178,rice,1.4037267233657726,-146.81751918792725
MDA,Moldova,rice,243.49999451637268,0,rice,2,243.49999451637268
MCO,Monaco,rice,0,NA,rice,NA,NA
MNG,Mongolia,rice,0,NA,rice,NA,NA
MNE,Montenegro,rice,0,NA,rice,NA,NA
MSR,Montserrat,rice,0,NA,rice,NA,NA
MAR,Morocco,rice,41683.181186914444,53354,rice,0.24560532346034053,-11670.818813085556
MOZ,Mozambique,rice,111207.49840576202,121530,rice,0.08870510050977178,-10322.501594237983
